,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
1267,,,,67,0.5153933239962651,2024-02-17 12:33:01.524859,2024-02-17 12:33:09.321101,0 days 00:00:07.796242,False,absolute_error,0.03664055840983104,22,0.2607950820273185,76,0.014758588936304988,18,3,RandomForest,113,False,False,COMPLETE,"[0.501984126984127, 0.4438095238095239, 0.5483193277310925, 0.5674603174603174]","[0.00271635 0.00961348 0.01826975 0.00338589 0.0228085  0.00553601
 0.00266121 0.0064532  0.00072456 0.03302963 0.00566371 0.00553693
 0.00222602 0.00357975 0.00304813 0.010131   0.00702443 0.02988006
 0.00374458 0.00103037 0.02860932 0.00558203 0.00918915 0.00106641
 0.00757544 0.00198346 0.060485   0.01838378 0.01855742 0.0010577
 0.01840172 0.02083719 0.01557729 0.00704428 0.04359275 0.
 0.1513473  0.07737276 0.01381248 0.00373094 0.00208196 0.00610923
 0.01288388 0.00559877 0.00581319 0.00759572 0.07390404 0.01336674
 0.15188671 0.02129651 0.00448073 0.         0.01097169 0.00274086]"
905,1148.0,,,548,0.5153658963585435,2024-02-16 21:08:22.098819,2024-02-16 21:08:27.085646,0 days 00:00:04.986827,True,absolute_error,0.0445757784809819,22,0.2511116007644742,38,0.0845526592932153,15,14,RandomForest,114,False,False,COMPLETE,"[0.5208333333333334, 0.5304761904761905, 0.5399159663865546, 0.47023809523809523]","[0.         0.         0.         0.         0.         0.
 0.25       0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.03571429 0.
 0.35714286 0.07142857 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.25       0.         0.         0.         0.         0.        ]"
1261,,,,61,0.5153413865546218,2024-02-17 12:32:29.854827,2024-02-17 12:32:35.250843,0 days 00:00:05.396016,False,absolute_error,0.040279843336077335,26,0.2146203471911841,88,0.01904432443567505,20,20,RandomForest,126,False,False,COMPLETE,"[0.5, 0.48380952380952374, 0.5210084033613445, 0.5565476190476191]","[0.         0.01210412 0.01705456 0.00889295 0.00683803 0.00197873
 0.00281066 0.00073128 0.00072772 0.04201442 0.00389965 0.00398638
 0.00248903 0.00413223 0.00739495 0.0176646  0.00496236 0.03517349
 0.00473076 0.         0.03621513 0.00641759 0.00768608 0.00043915
 0.00898282 0.00168476 0.06415515 0.02598639 0.01715454 0.
 0.01092922 0.02211307 0.00435408 0.0047709  0.04299015 0.0010617
 0.13566072 0.08962295 0.02116754 0.00070404 0.00112366 0.00883151
 0.01950882 0.0012965  0.0068754  0.00055651 0.07029177 0.02403038
 0.14464523 0.02521338 0.00440551 0.00052752 0.01301191 0.        ]"
906,992.0,,,392,0.5152019140989729,2024-02-16 20:53:56.725059,2024-02-16 20:54:02.076362,0 days 00:00:05.351303,True,absolute_error,0.0398676594693274,16,0.4261686953992581,62,0.0836557825171926,17,14,RandomForest,127,False,False,COMPLETE,"[0.5009920634920635, 0.5, 0.5945378151260504, 0.46527777777777773]","[0.         0.         0.         0.         0.         0.
 0.0625     0.         0.         0.         0.         0.01315789
 0.01315789 0.         0.0625     0.         0.         0.01315789
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0625     0.         0.
 0.         0.         0.01315789 0.         0.05263158 0.01315789
 0.26644737 0.10197368 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01315789 0.0625     0.         0.         0.         0.        ]"
1347,,,,147,0.5151861577964519,2024-02-17 12:44:09.352844,2024-02-17 12:44:15.165454,0 days 00:00:05.812610,False,absolute_error,0.012843417156208707,4,0.26252745596396476,30,0.030077867657534115,12,12,RandomForest,182,False,False,COMPLETE,"[0.44246031746031744, 0.5533333333333333, 0.5084033613445378, 0.5565476190476191]","[0.         0.01837249 0.02706757 0.00225719 0.01424885 0.00086696
 0.         0.         0.         0.07163813 0.00136761 0.00216125
 0.00137363 0.         0.         0.         0.00891882 0.02345069
 0.00274725 0.         0.03574579 0.00137363 0.00708279 0.
 0.00227754 0.         0.04140391 0.01713841 0.03571429 0.
 0.04391844 0.04635781 0.00937989 0.00055414 0.0512203  0.
 0.15263602 0.05675879 0.01221534 0.00577938 0.         0.00537158
 0.         0.         0.00491769 0.         0.12087627 0.01411803
 0.12983705 0.02978732 0.         0.         0.00106518 0.        ]"
907,735.0,,,135,0.5151435574229692,2024-02-16 16:41:54.826341,2024-02-16 16:41:59.915533,0 days 00:00:05.089192,True,absolute_error,0.0352722787370602,36,0.9855888373465564,10,0.0726053444834448,17,13,RandomForest,90,False,False,COMPLETE,,
908,466.0,435.0,,135,0.5151435574229692,2024-02-16 16:41:54.826341,2024-02-16 16:41:59.915533,0 days 00:00:05.089192,True,absolute_error,0.0352722787370602,36,0.9855888373465564,10,0.0726053444834448,17,13,RandomForest,90,False,False,COMPLETE,"[0.5109126984126984, 0.5, 0.39390756302521013, 0.6557539682539683]","[0.      0.      0.      0.      0.      0.      0.03125 0.      0.
 0.      0.      0.      0.      0.      0.125   0.03125 0.      0.0625
 0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.03125 0.      0.      0.      0.      0.      0.      0.      0.
 0.09375 0.0625  0.      0.      0.      0.      0.      0.      0.125
 0.      0.      0.0625  0.0625  0.0625  0.      0.      0.      0.     ]"
909,1006.0,,,406,0.5150046685340803,2024-02-16 20:55:13.866270,2024-02-16 20:55:18.633662,0 days 00:00:04.767392,True,absolute_error,0.0430626024250801,30,0.5170501350823622,19,0.0775430884521936,15,14,RandomForest,111,False,False,COMPLETE,"[0.4781746031746032, 0.537142857142857, 0.5724789915966387, 0.4722222222222222]","[0.         0.         0.01923077 0.         0.         0.
 0.05       0.         0.         0.         0.         0.00961538
 0.00961538 0.         0.         0.         0.         0.
 0.00961538 0.         0.         0.         0.         0.
 0.         0.         0.05       0.05       0.00961538 0.
 0.         0.         0.00961538 0.         0.05769231 0.00961538
 0.25192308 0.09615385 0.         0.         0.         0.
 0.03846154 0.         0.00961538 0.         0.         0.
 0.25961538 0.05       0.         0.         0.00961538 0.        ]"
911,467.0,471.0,,171,0.5149976657329599,2024-02-16 16:44:49.218506,2024-02-16 16:44:54.661433,0 days 00:00:05.442927,True,absolute_error,0.0255260759138826,22,0.6036560528541353,63,0.0811837212901666,17,17,RandomForest,106,False,False,COMPLETE,"[0.5, 0.5, 0.5798319327731093, 0.4801587301587302]","[0.     0.     0.     0.     0.     0.     0.0625 0.     0.     0.
 0.     0.     0.025  0.     0.025  0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.0625 0.     0.
 0.     0.     0.     0.     0.     0.     0.1875 0.05   0.     0.
 0.     0.     0.     0.     0.     0.     0.025  0.     0.     0.0625
 0.     0.     0.     0.    ]"
910,771.0,,,171,0.5149976657329599,2024-02-16 16:44:49.218506,2024-02-16 16:44:54.661433,0 days 00:00:05.442927,True,absolute_error,0.0255260759138826,22,0.6036560528541353,63,0.0811837212901666,17,17,RandomForest,106,False,False,COMPLETE,,
1392,,,,192,0.514938141923436,2024-02-17 12:51:43.537704,2024-02-17 12:51:51.303313,0 days 00:00:07.765609,False,absolute_error,0.01906723500438206,2,0.1935190122417435,19,0.018589851319474646,8,14,RandomForest,177,False,False,COMPLETE,"[0.47817460317460314, 0.4342857142857143, 0.5441176470588236, 0.6031746031746033]","[0.00168508 0.01188548 0.02193229 0.00210938 0.00338525 0.00643567
 0.00080966 0.         0.00197694 0.0459142  0.00196848 0.00674334
 0.01103175 0.00250339 0.00266846 0.05079575 0.01716841 0.02766976
 0.00426179 0.00070471 0.03292307 0.0085071  0.00326015 0.00031234
 0.00835547 0.00320592 0.02105515 0.01527895 0.029098   0.00507412
 0.01260091 0.06252448 0.02064675 0.00600303 0.03900468 0.00141126
 0.13478149 0.06683152 0.01446081 0.01237219 0.00089535 0.00335879
 0.00647918 0.00279488 0.00570621 0.00478944 0.07984607 0.01648573
 0.09328623 0.03510473 0.00303344 0.00280642 0.01021629 0.01584008]"
912,1007.0,,,407,0.5148809523809524,2024-02-16 20:55:18.651969,2024-02-16 20:55:24.129331,0 days 00:00:05.477362,True,absolute_error,0.0371463805240766,28,0.5609446334599134,26,0.0757650693938149,18,13,RandomForest,105,False,False,COMPLETE,"[0.4692460317460318, 0.5, 0.6071428571428572, 0.48313492063492064]","[0.         0.         0.         0.         0.         0.
 0.05       0.         0.         0.         0.         0.
 0.02272727 0.         0.02272727 0.         0.         0.05
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05       0.         0.         0.
 0.         0.         0.         0.         0.         0.05
 0.28636364 0.11818182 0.         0.         0.05       0.
 0.         0.         0.         0.         0.         0.
 0.         0.05       0.         0.         0.         0.        ]"
913,925.0,,,325,0.5147058823529411,2024-02-16 20:47:35.195558,2024-02-16 20:47:43.581274,0 days 00:00:08.385716,True,absolute_error,0.0070573699035063,13,0.2966673742197233,35,0.0973914114698831,20,16,RandomForest,118,False,False,COMPLETE,"[0.5, 0.5, 0.5588235294117647, 0.5]","[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
914,952.0,,,352,0.5145839169000934,2024-02-16 20:50:07.255782,2024-02-16 20:50:12.932297,0 days 00:00:05.676515,True,absolute_error,0.0398082145948389,10,0.6486522497666869,41,0.0613538566009611,19,15,RandomForest,122,False,False,COMPLETE,"[0.4553571428571429, 0.4542857142857143, 0.49789915966386555, 0.6507936507936508]","[0.01388889 0.         0.03516585 0.         0.02209596 0.
 0.01388889 0.         0.         0.02083333 0.03415916 0.00757576
 0.00757576 0.         0.02045796 0.02083333 0.         0.04545455
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00694444 0.0145202  0.00675676
 0.         0.         0.00757576 0.         0.02272727 0.02272727
 0.13322413 0.12658681 0.         0.02083333 0.         0.01351351
 0.02702703 0.00675676 0.02027027 0.         0.04091592 0.01515152
 0.16711029 0.06944444 0.01388889 0.         0.02209596 0.        ]"
916,468.0,347.0,,47,0.51453081232493,2024-02-16 16:35:24.124761,2024-02-16 16:35:28.367720,0 days 00:00:04.242959,True,absolute_error,0.0334626113224323,46,0.9399650116275592,50,0.0839801500825613,18,5,RandomForest,77,False,False,COMPLETE,"[0.5, 0.5, 0.5997899159663865, 0.45833333333333337]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0625     0.0625     0.         0.
 0.         0.         0.         0.         0.         0.
 0.16666667 0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.125      0.         0.         0.         0.        ]"
915,647.0,,,47,0.51453081232493,2024-02-16 16:35:24.124761,2024-02-16 16:35:28.367720,0 days 00:00:04.242959,True,absolute_error,0.0334626113224323,46,0.9399650116275592,50,0.0839801500825613,18,5,RandomForest,77,False,False,COMPLETE,,
1450,,,,250,0.5145208916900093,2024-02-17 13:01:46.134370,2024-02-17 13:01:53.339236,0 days 00:00:07.204866,False,absolute_error,0.017314219306609983,5,0.04617912099795861,36,0.01907936047357465,5,11,RandomForest,187,False,False,COMPLETE,"[0.46825396825396826, 0.5009523809523809, 0.47478991596638653, 0.6140873015873016]","[0.00327103 0.01807622 0.00569509 0.00226409 0.00597479 0.01043603
 0.00498885 0.0118275  0.00649401 0.00915481 0.01129972 0.00285284
 0.01160364 0.00312262 0.01261304 0.09209203 0.02161942 0.01202206
 0.01508102 0.00498506 0.01585096 0.0079106  0.00684049 0.00462373
 0.00558819 0.00598932 0.02922572 0.00646857 0.01838257 0.00328127
 0.01549322 0.11762435 0.00810446 0.00422526 0.01643014 0.0041323
 0.10608964 0.04240487 0.01326319 0.00254322 0.00548728 0.00830217
 0.00796949 0.00910855 0.01580736 0.00624831 0.04341806 0.01905909
 0.11850051 0.00573669 0.0019591  0.00700425 0.00191459 0.04953861]"
1377,,,,177,0.5143831699346405,2024-02-17 12:49:26.091213,2024-02-17 12:49:35.146069,0 days 00:00:09.054856,False,absolute_error,0.017838405293639732,2,0.2654097271087961,37,0.019548055322306575,7,15,RandomForest,191,False,False,COMPLETE,"[0.4603174603174603, 0.460952380952381, 0.5063025210084033, 0.6299603174603174]","[0.00126071 0.00995385 0.03254325 0.00574737 0.01454984 0.00103551
 0.00101715 0.00334343 0.00117339 0.04918578 0.00492435 0.00583278
 0.00193618 0.         0.0052579  0.03641845 0.00794557 0.02252526
 0.00156468 0.         0.04025925 0.00601846 0.00481241 0.00228532
 0.00311612 0.         0.02169794 0.01492573 0.02780373 0.00400479
 0.01457034 0.05957898 0.0128273  0.00628711 0.04714246 0.0028799
 0.14838115 0.06214939 0.00995502 0.01288588 0.00069195 0.0045494
 0.00500793 0.00193246 0.0034759  0.006856   0.08687145 0.01517952
 0.11353534 0.0314571  0.00073734 0.00257284 0.00753551 0.01180054]"
1210,,,,10,0.5142682072829132,2024-02-17 12:27:36.953576,2024-02-17 12:27:41.135791,0 days 00:00:04.182215,False,absolute_error,0.02745661716639412,6,0.03947508723388199,75,0.03006419740979762,13,16,RandomForest,127,False,False,COMPLETE,"[0.5119047619047619, 0.5, 0.42016806722689076, 0.625]","[0.         0.03245801 0.00528701 0.         0.00105127 0.00815217
 0.         0.00815217 0.00398708 0.00404458 0.0148449  0.00531915
 0.01468512 0.         0.01933834 0.00134349 0.04324823 0.01595745
 0.02490589 0.         0.03206985 0.01208388 0.         0.
 0.00265957 0.01021542 0.00938035 0.00652324 0.0106383  0.
 0.00840993 0.         0.         0.         0.01472646 0.00797872
 0.2959613  0.01196603 0.00797872 0.         0.00130908 0.0041727
 0.00815217 0.00815217 0.02434928 0.         0.02735912 0.02562114
 0.01627911 0.00123857 0.         0.         0.         0.        ]"
917,469.0,337.0,,37,0.5140639589169002,2024-02-16 16:34:38.933325,2024-02-16 16:34:45.008435,0 days 00:00:06.075110,True,absolute_error,0.0324045200036787,31,0.8240393522384815,59,0.0855982105464489,9,11,RandomForest,177,False,False,COMPLETE,"[0.44742063492063494, 0.5, 0.5840336134453783, 0.5248015873015873]","[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.0078125 0.0078125 0.
 0.        0.        0.        0.        0.0078125 0.        0.
 0.        0.        0.        0.        0.        0.05      0.
 0.0078125 0.        0.        0.        0.        0.        0.1015625
 0.        0.315625  0.0859375 0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.0578125
 0.1       0.        0.        0.0078125 0.       ]"
918,637.0,,,37,0.5140639589169002,2024-02-16 16:34:38.933325,2024-02-16 16:34:45.008435,0 days 00:00:06.075110,True,absolute_error,0.0324045200036787,31,0.8240393522384815,59,0.0855982105464489,9,11,RandomForest,177,False,False,COMPLETE,,
919,853.0,,,253,0.5138550420168068,2024-02-16 16:52:29.792677,2024-02-16 16:52:38.540961,0 days 00:00:08.748284,True,absolute_error,0.0150193492962739,17,0.766740735163976,61,0.0624551013556483,15,14,RandomForest,125,False,False,COMPLETE,,
920,470.0,553.0,,253,0.5138550420168068,2024-02-16 16:52:29.792677,2024-02-16 16:52:38.540961,0 days 00:00:08.748284,True,absolute_error,0.0150193492962739,17,0.766740735163976,61,0.0624551013556483,15,14,RandomForest,125,False,False,COMPLETE,"[0.46726190476190477, 0.4276190476190476, 0.5147058823529411, 0.6458333333333334]","[0.         0.         0.00438596 0.         0.03224974 0.
 0.01470588 0.         0.         0.00862069 0.02947019 0.
 0.00862069 0.         0.01724138 0.0625     0.         0.02631579
 0.00438596 0.         0.         0.         0.         0.00438596
 0.         0.         0.02332657 0.         0.00877193 0.
 0.         0.         0.         0.         0.03508772 0.01315789
 0.144714   0.11807409 0.         0.         0.01470588 0.00862069
 0.02586207 0.00877193 0.02162734 0.         0.03633323 0.02177858
 0.21776027 0.07536765 0.         0.00438596 0.00877193 0.        ]"
1211,,,,11,0.5135095704948647,2024-02-17 12:27:41.154901,2024-02-17 12:27:45.158656,0 days 00:00:04.003755,False,absolute_error,0.027014578692057933,2,0.04834232088027102,80,0.029944634621298868,12,16,RandomForest,126,False,False,COMPLETE,"[0.49206349206349204, 0.5, 0.4369747899159664, 0.625]","[0.         0.0391391  0.00177011 0.         0.00105878 0.01027397
 0.         0.00684932 0.00549451 0.00697914 0.01919314 0.00549451
 0.01225162 0.         0.02431175 0.00167527 0.04773521 0.01648352
 0.02405997 0.         0.035854   0.         0.         0.
 0.00274725 0.         0.00684932 0.00673719 0.01098901 0.
 0.00871526 0.         0.         0.         0.01253042 0.00824176
 0.30117419 0.01234382 0.00824176 0.         0.00131702 0.00425787
 0.01027397 0.         0.02760523 0.         0.0281123  0.02753827
 0.01214272 0.00155871 0.         0.         0.         0.        ]"
921,1193.0,,,593,0.5134442110177404,2024-02-16 21:12:40.629272,2024-02-16 21:12:45.951992,0 days 00:00:05.322720,True,absolute_error,0.0367773427178657,27,0.8110932983372714,55,0.0560114497759052,18,12,RandomForest,119,False,False,COMPLETE,"[0.44841269841269843, 0.4152380952380953, 0.5294117647058824, 0.6607142857142858]","[0.00757576 0.         0.01138716 0.00675676 0.02388011 0.
 0.03153094 0.         0.         0.02656181 0.01351351 0.
 0.         0.         0.01866152 0.03976541 0.00543478 0.02717391
 0.00543478 0.00757576 0.         0.00757576 0.         0.
 0.00757576 0.00675676 0.02190827 0.00595238 0.01086957 0.
 0.         0.00757576 0.         0.00595238 0.02436274 0.0230611
 0.15024464 0.12180388 0.00595238 0.         0.         0.00675676
 0.02027027 0.01219154 0.02043749 0.00757576 0.05386711 0.01630435
 0.15314938 0.03178074 0.01190476 0.01219154 0.02872671 0.        ]"
1420,,,,220,0.51343662464986,2024-02-17 12:56:51.262713,2024-02-17 12:56:56.442133,0 days 00:00:05.179420,False,absolute_error,0.013853807772262989,8,0.14010093518932082,41,0.05931613166470642,8,17,RandomForest,179,False,False,COMPLETE,"[0.49702380952380953, 0.5, 0.5567226890756303, 0.5]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.41666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1208,,,,8,0.513342670401494,2024-02-17 12:27:22.594187,2024-02-17 12:27:30.967310,0 days 00:00:08.373123,False,absolute_error,0.0178883109390236,48,0.341402144679266,22,0.008879126913323843,17,7,RandomForest,170,False,False,COMPLETE,"[0.513888888888889, 0.43619047619047624, 0.6092436974789915, 0.49404761904761907]","[0.00232529 0.00532236 0.03123444 0.00444708 0.03826059 0.00203842
 0.01092943 0.01179539 0.00235754 0.03236436 0.00552371 0.00413003
 0.00403532 0.00065597 0.00387416 0.01386274 0.00762825 0.03272957
 0.00416352 0.0026791  0.03470084 0.01132731 0.00719686 0.00278761
 0.00368752 0.00893563 0.04165856 0.01089042 0.02410565 0.00687212
 0.01541732 0.01257065 0.00955067 0.01290411 0.04932283 0.00187648
 0.15269398 0.07463271 0.00687522 0.00428956 0.00458728 0.00549352
 0.01176818 0.00504426 0.00187481 0.00784256 0.06720053 0.01991434
 0.1365489  0.01695554 0.00316607 0.00160339 0.00439849 0.00094877]"
923,471.0,595.0,,295,0.5133345004668534,2024-02-16 16:55:58.136809,2024-02-16 16:56:03.472720,0 days 00:00:05.335911,True,absolute_error,0.0328112554386472,19,0.4996827710533165,41,0.0808621331582954,18,15,RandomForest,136,False,False,COMPLETE,"[0.46726190476190477, 0.5, 0.6207983193277311, 0.46527777777777773]","[0.         0.         0.025      0.         0.         0.
 0.0625     0.         0.         0.         0.         0.01086957
 0.02173913 0.         0.025      0.         0.         0.01086957
 0.01086957 0.         0.         0.         0.         0.
 0.         0.         0.025      0.0625     0.         0.
 0.         0.         0.         0.         0.05434783 0.01086957
 0.16684783 0.14347826 0.         0.         0.         0.
 0.025      0.         0.         0.         0.         0.
 0.01086957 0.0625     0.         0.         0.02173913 0.        ]"
922,895.0,,,295,0.5133345004668534,2024-02-16 16:55:58.136809,2024-02-16 16:56:03.472720,0 days 00:00:05.335911,True,absolute_error,0.0328112554386472,19,0.4996827710533165,41,0.0808621331582954,18,15,RandomForest,136,False,False,COMPLETE,,
924,472.0,423.0,,123,0.5132615546218487,2024-02-16 16:41:03.942168,2024-02-16 16:41:07.256184,0 days 00:00:03.314016,True,absolute_error,0.0486687765083856,31,0.9721096351816744,90,0.0798032624654828,15,4,RandomForest,64,False,False,COMPLETE,"[0.4255952380952381, 0.5, 0.6334033613445378, 0.49404761904761907]","[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.025 0.    0.    0.    0.    0.    0.125 0.
 0.175 0.175 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.25  0.    0.    0.    0.   ]"
925,723.0,,,123,0.5132615546218487,2024-02-16 16:41:03.942168,2024-02-16 16:41:07.256184,0 days 00:00:03.314016,True,absolute_error,0.0486687765083856,31,0.9721096351816744,90,0.0798032624654828,15,4,RandomForest,64,False,False,COMPLETE,,
926,1126.0,,,526,0.513217787114846,2024-02-16 21:06:23.687913,2024-02-16 21:06:27.661740,0 days 00:00:03.973827,True,absolute_error,0.0473839241979877,25,0.8361973877383215,66,0.0830712716684412,13,16,RandomForest,69,False,False,COMPLETE,"[0.5, 0.5, 0.5588235294117647, 0.49404761904761907]","[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.1875 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.0625 0.     0.     0.25
 0.     0.     0.     0.    ]"
1404,,,,204,0.513046802054155,2024-02-17 12:54:03.640171,2024-02-17 12:54:12.068950,0 days 00:00:08.428779,False,absolute_error,0.016101030838331264,2,0.13839372798917737,44,0.02250208931057477,10,15,RandomForest,188,False,False,COMPLETE,"[0.5, 0.43238095238095237, 0.42436974789915966, 0.6954365079365079]","[0.00038381 0.01150585 0.02020628 0.00333058 0.00665035 0.00818301
 0.01151104 0.00095791 0.00192343 0.04536708 0.00474796 0.00339753
 0.01235631 0.00165807 0.009681   0.01861207 0.0156651  0.03233387
 0.00587912 0.         0.02772024 0.00334724 0.00343743 0.00156001
 0.00804447 0.00073357 0.03696318 0.01505959 0.0273573  0.00090663
 0.0245715  0.07032353 0.02494003 0.0060251  0.02334061 0.00178089
 0.16085853 0.06792037 0.00975492 0.00252549 0.00036899 0.00489558
 0.01730909 0.00097897 0.01553322 0.00037641 0.06317762 0.02322617
 0.06575757 0.04065253 0.00091251 0.00137135 0.0179834  0.01593555]"
1480,,,,280,0.5129785247432306,2024-02-17 13:06:10.373685,2024-02-17 13:06:33.257711,0 days 00:00:22.884026,False,absolute_error,0.005251294782533633,6,0.1504854191642018,29,0.021262072044254947,10,9,RandomForest,197,False,False,COMPLETE,"[0.4662698412698412, 0.5285714285714285, 0.4558823529411765, 0.6011904761904763]","[0.00416898 0.00857297 0.02576226 0.00460449 0.00471004 0.00305281
 0.00182759 0.00044039 0.00517589 0.00705488 0.00534354 0.00249597
 0.00756307 0.00064528 0.00821875 0.15077484 0.01401227 0.01958611
 0.00580989 0.00044078 0.02168006 0.00968118 0.0047797  0.00030644
 0.0035169  0.00485991 0.03324381 0.00669911 0.02246123 0.00240316
 0.01511504 0.0444411  0.01358205 0.0054033  0.0276121  0.00086663
 0.11487316 0.05323516 0.01093329 0.01431754 0.00165692 0.00597241
 0.01422199 0.00588322 0.01013735 0.00346684 0.06057939 0.01967641
 0.15823471 0.02136728 0.00075038 0.00283553 0.00431955 0.00062637]"
927,473.0,231.0,14.0,14,0.5129114145658263,2024-02-15 22:20:28.400457,2024-02-15 22:20:34.190347,0 days 00:00:05.789890,True,absolute_error,0.03822185305164,18,0.2972012488740335,59,0.083132863571434,5,5,RandomForest,151,False,False,COMPLETE,"[0.49107142857142855, 0.5, 0.5903361344537815, 0.47023809523809523]","[0.         0.         0.         0.         0.         0.
 0.25       0.         0.         0.         0.         0.01785714
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.05357143 0.01785714
 0.30714286 0.06785714 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01785714 0.         0.         0.         0.01785714 0.        ]"
928,474.0,232.0,68.0,68,0.5126196311858077,2024-02-15 22:24:53.525840,2024-02-15 22:24:59.900293,0 days 00:00:06.374453,True,absolute_error,0.0402059455916717,11,0.8231327997426944,13,0.089784055955068,4,6,RandomForest,196,False,False,COMPLETE,"[0.42162698412698413, 0.5, 0.5336134453781513, 0.5952380952380952]","[0.         0.00806452 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.00806452
 0.01612903 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00806452 0.
 0.         0.         0.         0.         0.11290323 0.
 0.31451613 0.27419355 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00806452 0.        ]"
929,1135.0,,,535,0.5124194677871148,2024-02-16 21:07:11.445405,2024-02-16 21:07:16.209393,0 days 00:00:04.763988,True,absolute_error,0.0521954887627179,16,0.8745732827262018,66,0.0715013225159818,19,15,RandomForest,110,False,False,COMPLETE,"[0.37003968253968256, 0.4085714285714286, 0.5399159663865546, 0.7311507936507937]","[0.         0.         0.02506266 0.         0.         0.
 0.01315789 0.         0.         0.02631579 0.         0.
 0.         0.         0.02506266 0.07072368 0.         0.03125
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03125    0.         0.
 0.         0.         0.         0.         0.0625     0.03125
 0.23214286 0.1039317  0.01190476 0.         0.         0.
 0.         0.         0.         0.         0.03571429 0.03125
 0.17966792 0.07565789 0.         0.         0.01315789 0.        ]"
1240,,,,40,0.5123202614379085,2024-02-17 12:30:27.345225,2024-02-17 12:30:32.238250,0 days 00:00:04.893025,False,absolute_error,0.024940591270300728,20,0.011339467183914681,61,0.031057204183392924,1,15,RandomForest,75,False,False,COMPLETE,"[0.4722222222222222, 0.537142857142857, 0.5399159663865547, 0.5]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.10714286 0.
 0.30952381 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.25       0.         0.         0.         0.         0.        ]"
