,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
693,748.0,,,148,0.5978981134573701,2024-02-16 17:34:27.575455,2024-02-16 17:35:10.298080,0 days 00:00:42.722625,True,absolute_error,0.0094336896773237,48,0.0738736042920373,100,0.0402315426365462,3,7,RandomForest,96,False,False,COMPLETE,,
696,364.0,515.0,,215,0.597765605128859,2024-02-16 17:40:35.113995,2024-02-16 17:40:39.797494,0 days 00:00:04.683499,True,absolute_error,0.0129223733417706,35,0.0470062784833198,25,0.0351819926964385,11,15,RandomForest,72,False,False,COMPLETE,"[0.8736559139784946, 0.34782608695652173, 0.5961538461538461, 0.5734265734265734]","[0.05555556 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.25       0.
 0.         0.         0.         0.         0.0625     0.
 0.         0.         0.01616308 0.         0.         0.
 0.         0.         0.         0.02777778 0.02777778 0.
 0.         0.02777778 0.         0.         0.         0.
 0.31717025 0.         0.         0.         0.         0.
 0.         0.02777778 0.125      0.         0.         0.
 0.         0.0625     0.         0.         0.         0.        ]"
695,815.0,,,215,0.597765605128859,2024-02-16 17:40:35.113995,2024-02-16 17:40:39.797494,0 days 00:00:04.683499,True,absolute_error,0.0129223733417706,35,0.0470062784833198,25,0.0351819926964385,11,15,RandomForest,72,False,False,COMPLETE,,
697,967.0,,,367,0.5976650745234195,2024-02-16 21:20:32.585769,2024-02-16 21:20:38.246419,0 days 00:00:05.660650,True,absolute_error,0.0428101953502237,26,0.1898886359420617,17,0.0490027050942022,5,16,RandomForest,100,False,False,COMPLETE,"[0.8494623655913979, 0.4782608695652174, 0.5611888111888113, 0.5017482517482518]","[0.03846154 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.33333333 0.         0.
 0.06089744 0.01923077 0.         0.         0.         0.
 0.         0.16666667 0.01923077 0.         0.         0.
 0.         0.01923077 0.         0.         0.         0.
 0.06089744 0.01923077 0.         0.         0.         0.
 0.         0.03846154 0.01923077 0.125      0.01923077 0.
 0.         0.04166667 0.         0.         0.         0.01923077]"
699,365.0,320.0,,20,0.5975239843139563,2024-02-16 16:59:25.056174,2024-02-16 17:00:51.998441,0 days 00:01:26.942267,True,absolute_error,0.0071863109721977,2,0.4842545422053629,100,0.050441897377941,1,7,RandomForest,119,False,False,COMPLETE,"[0.7446236559139785, 0.6105072463768115, 0.36013986013986016, 0.6748251748251748]","[0.04033856 0.         0.         0.00965909 0.         0.04315476
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.30729167 0.         0.
 0.01190476 0.         0.         0.00861977 0.         0.
 0.03229167 0.07440476 0.         0.         0.         0.
 0.         0.06458333 0.         0.01190476 0.         0.
 0.10179925 0.         0.         0.015625   0.         0.
 0.         0.04791667 0.00855207 0.04315476 0.03229167 0.06666667
 0.015625   0.02752976 0.         0.0081146  0.01190476 0.01666667]"
698,620.0,,,20,0.5975239843139563,2024-02-16 16:59:25.056174,2024-02-16 17:00:51.998441,0 days 00:01:26.942267,True,absolute_error,0.0071863109721977,2,0.4842545422053629,100,0.050441897377941,1,7,RandomForest,119,False,False,COMPLETE,,
700,673.0,,,73,0.5972198383664021,2024-02-16 17:09:00.935845,2024-02-16 17:09:07.452582,0 days 00:00:06.516737,True,absolute_error,0.0097936592539046,48,0.0767051882480571,71,0.0407185941285174,13,5,RandomForest,99,False,False,COMPLETE,,
701,366.0,373.0,,73,0.5972198383664021,2024-02-16 17:09:00.935845,2024-02-16 17:09:07.452582,0 days 00:00:06.516737,True,absolute_error,0.0097936592539046,48,0.0767051882480571,71,0.0407185941285174,13,5,RandomForest,99,False,False,COMPLETE,"[0.7580645161290323, 0.3913043478260869, 0.5384615384615385, 0.7010489510489509]","[0.20192308 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03125    0.01923077
 0.         0.         0.         0.         0.         0.
 0.         0.0625     0.         0.         0.03846154 0.
 0.         0.         0.         0.         0.         0.
 0.45192308 0.03846154 0.         0.         0.         0.
 0.125      0.         0.         0.         0.         0.
 0.         0.03125    0.         0.         0.         0.        ]"
1223,,,,23,0.5972159560869238,2024-02-17 13:11:49.281223,2024-02-17 13:11:54.941985,0 days 00:00:05.660762,True,absolute_error,0.057454058894654436,30,0.23166791075767057,88,0.052275899184509096,13,9,RandomForest,124,False,False,COMPLETE,"[0.8521505376344086, 0.5, 0.5367132867132867, 0.5]","[0.04166667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01388889 0.01388889 0.         0.         0.         0.
 0.01388889 0.125      0.         0.         0.01388889 0.
 0.         0.01388889 0.00623094 0.         0.01388889 0.
 0.16702635 0.01388889 0.         0.         0.         0.
 0.         0.02777778 0.01388889 0.         0.01388889 0.
 0.         0.00729827 0.         0.         0.         0.        ]"
702,367.0,188.0,44.0,44,0.5972059438924797,2024-02-15 22:49:11.308285,2024-02-15 22:49:15.818263,0 days 00:00:04.509978,True,absolute_error,0.0844569104956499,12,0.6098783613080886,49,0.0442986273470114,20,7,RandomForest,82,False,False,COMPLETE,"[0.6693548387096775, 0.6268115942028986, 0.5926573426573427, 0.5]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03846154 0.         0.
 0.         0.         0.125      0.01923077 0.01923077 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01923077 0.
 0.         0.         0.         0.         0.         0.
 0.44711538 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.0625     0.         0.         0.01923077 0.        ]"
703,963.0,,,363,0.5971998139775139,2024-02-16 21:20:10.124725,2024-02-16 21:20:15.323177,0 days 00:00:05.198452,True,absolute_error,0.0413390215899868,30,0.2107305129085408,20,0.0516127118668302,4,16,RandomForest,100,False,False,COMPLETE,"[0.8091397849462366, 0.4782608695652174, 0.5506993006993007, 0.5506993006993007]","[0.03947368 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01315789 0.         0.         0.375      0.         0.
 0.05482456 0.01315789 0.         0.         0.         0.
 0.02631579 0.04166667 0.         0.         0.01315789 0.
 0.         0.13815789 0.         0.00685323 0.         0.
 0.07428712 0.         0.         0.01315789 0.         0.
 0.         0.01315789 0.01315789 0.125      0.02631579 0.
 0.         0.         0.         0.         0.         0.01315789]"
704,368.0,189.0,148.0,148,0.5969787283777466,2024-02-15 22:59:18.851644,2024-02-15 22:59:24.676093,0 days 00:00:05.824449,True,absolute_error,0.0933405809972083,42,0.3875934260991086,40,0.0476701165716141,19,6,RandomForest,121,False,False,COMPLETE,"[0.728494623655914, 0.6594202898550724, 0.5, 0.5]","[0.015625 0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.015625 0.       0.       0.       0.       0.       0.
 0.015625 0.       0.       0.       0.03125  0.       0.       0.
 0.       0.       0.       0.       0.375    0.015625 0.       0.
 0.       0.       0.       0.       0.       0.       0.015625 0.
 0.       0.       0.       0.       0.015625 0.      ]"
705,369.0,591.0,,291,0.5968407031257663,2024-02-16 17:47:09.959189,2024-02-16 17:47:15.522403,0 days 00:00:05.563214,True,absolute_error,0.0248933285607747,32,0.1307206525359459,13,0.0471822849307202,4,16,RandomForest,93,False,False,COMPLETE,"[0.8870967741935484, 0.40760869565217395, 0.5506993006993008, 0.541958041958042]","[0.03571429 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.16071429 0.         0.         0.         0.         0.
 0.03571429 0.         0.         0.         0.         0.
 0.         0.03571429 0.         0.0625     0.         0.
 0.09821429 0.         0.         0.         0.         0.
 0.3125     0.         0.03571429 0.125      0.         0.
 0.         0.0625     0.         0.         0.         0.03571429]"
706,891.0,,,291,0.5968407031257663,2024-02-16 17:47:09.959189,2024-02-16 17:47:15.522403,0 days 00:00:05.563214,True,absolute_error,0.0248933285607747,32,0.1307206525359459,13,0.0471822849307202,4,16,RandomForest,93,False,False,COMPLETE,,
707,1168.0,,,568,0.596675910578435,2024-02-16 21:50:47.253342,2024-02-16 21:50:52.160656,0 days 00:00:04.907314,True,absolute_error,0.0294608817365731,25,0.2823430895856542,20,0.0485442109193193,3,20,RandomForest,93,False,False,COMPLETE,"[0.8172043010752688, 0.3876811594202899, 0.5192307692307692, 0.6625874125874126]","[0.02777778 0.         0.00925926 0.         0.         0.05
 0.         0.         0.         0.00925926 0.         0.
 0.         0.         0.         0.3        0.         0.00925926
 0.00925926 0.02777778 0.         0.         0.         0.
 0.         0.08333333 0.00925926 0.         0.00478294 0.
 0.         0.00925926 0.00466554 0.05       0.00447632 0.
 0.11570483 0.         0.         0.         0.         0.
 0.         0.02777778 0.00925926 0.08333333 0.01851852 0.01851852
 0.         0.10925926 0.         0.         0.         0.00925926]"
708,1079.0,,,479,0.5964713757490756,2024-02-16 21:33:35.457481,2024-02-16 21:33:40.578629,0 days 00:00:05.121148,True,absolute_error,0.0433026334533391,27,0.3613708633725612,20,0.0453588023833805,4,2,RandomForest,109,False,False,COMPLETE,"[0.7258064516129032, 0.4782608695652174, 0.47202797202797203, 0.7097902097902098]","[0.01074271 0.         0.         0.         0.         0.0625
 0.         0.         0.         0.00555556 0.         0.00555556
 0.00555556 0.0024977  0.         0.38333333 0.         0.00555556
 0.00316991 0.03333333 0.00555556 0.         0.         0.
 0.00282894 0.03333333 0.         0.         0.01111111 0.
 0.         0.00555556 0.00454873 0.         0.01972452 0.
 0.10522095 0.01111111 0.         0.01666667 0.         0.01666667
 0.         0.07361111 0.         0.08472222 0.02487765 0.01111111
 0.         0.03333333 0.         0.00555556 0.01111111 0.00555556]"
710,370.0,557.0,,257,0.5963841266260621,2024-02-16 17:44:11.661247,2024-02-16 17:44:16.818831,0 days 00:00:05.157584,True,absolute_error,0.0184927818919559,30,0.1986242687883524,14,0.0474112552106496,11,9,RandomForest,87,False,False,COMPLETE,"[0.7876344086021505, 0.5, 0.597902097902098, 0.5]","[0.02777778 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02777778 0.02777778 0.         0.         0.         0.
 0.02777778 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.13814469 0.02777778 0.         0.         0.         0.
 0.         0.02777778 0.02777778 0.         0.02777778 0.
 0.         0.125      0.01463309 0.         0.         0.        ]"
709,857.0,,,257,0.5963841266260621,2024-02-16 17:44:11.661247,2024-02-16 17:44:16.818831,0 days 00:00:05.157584,True,absolute_error,0.0184927818919559,30,0.1986242687883524,14,0.0474112552106496,11,9,RandomForest,87,False,False,COMPLETE,,
711,999.0,,,399,0.5962633673012354,2024-02-16 21:24:05.524590,2024-02-16 21:24:11.276666,0 days 00:00:05.752076,True,absolute_error,0.0294497949222984,32,0.442445518002403,19,0.0473773374187159,5,16,RandomForest,119,False,False,COMPLETE,"[0.7580645161290323, 0.4818840579710145, 0.48251748251748244, 0.6625874125874126]","[0.01666667 0.         0.         0.         0.00305415 0.09027778
 0.00555556 0.         0.         0.00555556 0.         0.00250141
 0.         0.         0.         0.19444444 0.         0.00332745
 0.030959   0.01666667 0.00839896 0.         0.         0.
 0.00272748 0.09027778 0.00555556 0.         0.00834424 0.00276687
 0.02777778 0.00555556 0.002656   0.00181718 0.02777778 0.
 0.11038582 0.         0.         0.         0.         0.00844196
 0.00555556 0.01378026 0.00555556 0.06805556 0.01111111 0.00555556
 0.00222811 0.19444444 0.         0.         0.01666667 0.00555556]"
713,625.0,,,25,0.5961518028488575,2024-02-16 17:01:47.966294,2024-02-16 17:01:55.089326,0 days 00:00:07.123032,True,absolute_error,0.0165421585013674,8,0.1571832130817209,77,0.0545177452031591,4,11,RandomForest,140,False,False,COMPLETE,,
712,371.0,325.0,,25,0.5961518028488575,2024-02-16 17:01:47.966294,2024-02-16 17:01:55.089326,0 days 00:00:07.123032,True,absolute_error,0.0165421585013674,8,0.1571832130817209,77,0.0545177452031591,4,11,RandomForest,140,False,False,COMPLETE,"[0.8521505376344086, 0.4782608695652174, 0.5664335664335665, 0.4877622377622377]","[0.04166667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.3125     0.         0.
 0.10416667 0.         0.         0.         0.         0.
 0.         0.0625     0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.14583333 0.         0.         0.         0.         0.
 0.         0.29166667 0.04166667 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
715,372.0,499.0,,199,0.5956769387695053,2024-02-16 17:39:17.377556,2024-02-16 17:39:21.966169,0 days 00:00:04.588613,True,absolute_error,0.0187464267857644,39,0.5299089146657427,34,0.0401232946854932,11,10,RandomForest,57,False,False,COMPLETE,"[0.6586021505376344, 0.6594202898550724, 0.506993006993007, 0.5576923076923077]","[0.         0.         0.         0.         0.05862964 0.08333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03571429 0.03571429 0.         0.         0.         0.
 0.         0.04166667 0.125      0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.41475597 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03571429 0.04166667
 0.         0.04166667 0.01470963 0.03571429 0.03571429 0.        ]"
714,799.0,,,199,0.5956769387695053,2024-02-16 17:39:17.377556,2024-02-16 17:39:21.966169,0 days 00:00:04.588613,True,absolute_error,0.0187464267857644,39,0.5299089146657427,34,0.0401232946854932,11,10,RandomForest,57,False,False,COMPLETE,,
1490,,,,290,0.5955625136901435,2024-02-17 13:35:48.756804,2024-02-17 13:35:53.759656,0 days 00:00:05.002852,True,absolute_error,0.05912799842609927,31,0.37726781813101085,88,0.039468852280167346,16,7,RandomForest,80,False,False,COMPLETE,"[0.7956989247311829, 0.5253623188405797, 0.5681818181818181, 0.49300699300699297]","[0.02272727 0.         0.         0.         0.         0.25
 0.         0.         0.         0.         0.         0.08333333
 0.         0.         0.         0.         0.03571429 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02272727 0.
 0.         0.         0.         0.         0.         0.
 0.29437229 0.02272727 0.03571429 0.         0.         0.
 0.08333333 0.04545455 0.02272727 0.         0.         0.
 0.         0.03571429 0.         0.         0.04545455 0.        ]"
1341,,,,141,0.5950298240796137,2024-02-17 13:22:52.742407,2024-02-17 13:22:59.474903,0 days 00:00:06.732496,True,absolute_error,0.08062203087884431,5,0.07245005635744621,83,0.04509138015052999,15,8,RandomForest,143,False,False,COMPLETE,"[0.793010752688172, 0.391304347826087, 0.5786713286713286, 0.6171328671328671]","[0.33333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.125      0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.0625     0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.4375     0.04166667 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
716,1018.0,,,418,0.5948939442978713,2024-02-16 21:26:12.866334,2024-02-16 21:26:19.324543,0 days 00:00:06.458209,True,absolute_error,0.0189125154194501,31,0.2023846769130391,17,0.0500527561499469,6,17,RandomForest,113,False,False,COMPLETE,"[0.8360215053763441, 0.44565217391304346, 0.5437062937062938, 0.5541958041958042]","[0.025 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.1   0.    0.    0.075 0.025 0.    0.    0.    0.
 0.    0.05  0.    0.    0.    0.    0.    0.025 0.    0.    0.    0.
 0.075 0.    0.    0.    0.    0.    0.25  0.05  0.025 0.25  0.025 0.
 0.    0.    0.    0.    0.    0.025]"
717,670.0,,,70,0.5945696717961795,2024-02-16 17:08:44.288652,2024-02-16 17:08:49.579702,0 days 00:00:05.291050,True,absolute_error,0.0109219727143528,44,0.0440616576131749,80,0.0348008893376994,17,6,RandomForest,81,False,False,COMPLETE,,
718,373.0,370.0,,70,0.5945696717961795,2024-02-16 17:08:44.288652,2024-02-16 17:08:49.579702,0 days 00:00:05.291050,True,absolute_error,0.0109219727143528,44,0.0440616576131749,80,0.0348008893376994,17,6,RandomForest,81,False,False,COMPLETE,"[0.7473118279569892, 0.44565217391304346, 0.6118881118881119, 0.5734265734265734]","[0.05       0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.05       0.
 0.         0.         0.         0.         0.         0.
 0.44166667 0.         0.         0.         0.         0.
 0.25       0.         0.125      0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
719,374.0,190.0,195.0,195,0.5945418828483344,2024-02-15 23:05:23.426356,2024-02-15 23:05:31.548437,0 days 00:00:08.122081,True,absolute_error,0.0416252074919931,38,0.3911313660962242,39,0.0358685930700926,20,12,RandomForest,182,False,False,COMPLETE,"[0.7365591397849462, 0.5, 0.6101398601398602, 0.5314685314685315]","[0.03125    0.00625    0.         0.00792395 0.00625    0.
 0.         0.025      0.         0.         0.         0.
 0.00625    0.         0.046875   0.         0.05       0.0125
 0.0125     0.00625    0.         0.         0.00625    0.
 0.025      0.0120136  0.08333333 0.         0.028125   0.
 0.         0.         0.00625    0.         0.03402778 0.
 0.25868056 0.03125    0.015625   0.         0.025      0.
 0.09701417 0.00625    0.0632566  0.046875   0.         0.
 0.00625    0.03125    0.         0.         0.0125     0.        ]"
1239,,,,39,0.5944713888262275,2024-02-17 13:13:23.218554,2024-02-17 13:13:28.506420,0 days 00:00:05.287866,True,absolute_error,0.06089334816407955,16,0.09045418211926498,95,0.04753441601057711,19,8,RandomForest,99,False,False,COMPLETE,"[0.760752688172043, 0.5, 0.6171328671328671, 0.5]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.35 0.05 0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
720,375.0,191.0,74.0,74,0.5944018142913654,2024-02-15 22:52:04.582549,2024-02-15 22:52:11.478345,0 days 00:00:06.895796,True,absolute_error,0.0892556184720084,16,0.389957569945982,34,0.0380825009869541,20,8,RandomForest,141,False,False,COMPLETE,"[0.7473118279569892, 0.47644927536231885, 0.6328671328671328, 0.520979020979021]","[0.01041667 0.         0.         0.02272727 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0625     0.         0.06628788 0.01041667
 0.         0.         0.         0.         0.         0.
 0.0625     0.         0.04166667 0.         0.02083333 0.
 0.         0.         0.         0.         0.04166667 0.
 0.37405303 0.03125    0.02272727 0.         0.         0.
 0.07291667 0.01041667 0.08333333 0.02272727 0.         0.
 0.01041667 0.02272727 0.         0.         0.01041667 0.        ]"
722,793.0,,,193,0.594048424693586,2024-02-16 17:38:38.129004,2024-02-16 17:38:43.021281,0 days 00:00:04.892277,True,absolute_error,0.0123731984641906,38,0.0423691858011004,25,0.0421387304809255,10,11,RandomForest,69,False,False,COMPLETE,,
721,376.0,493.0,,193,0.594048424693586,2024-02-16 17:38:38.129004,2024-02-16 17:38:43.021281,0 days 00:00:04.892277,True,absolute_error,0.0123731984641906,38,0.0423691858011004,25,0.0421387304809255,10,11,RandomForest,69,False,False,COMPLETE,"[0.6559139784946236, 0.5, 0.5961538461538461, 0.6241258741258742]","[0.0625 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.0625 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.0625 0.     0.     0.     0.     0.3125 0.     0.     0.
 0.     0.     0.     0.0625 0.     0.125  0.     0.     0.     0.0625
 0.     0.     0.     0.    ]"
1281,,,,81,0.593920718131798,2024-02-17 13:16:58.616793,2024-02-17 13:17:05.187363,0 days 00:00:06.570570,True,absolute_error,0.09371394860866099,4,0.09560170996588321,86,0.04372300139413129,6,11,RandomForest,151,False,False,COMPLETE,"[0.7903225806451613, 0.391304347826087, 0.56993006993007, 0.6241258741258742]","[0.28571429 0.         0.00714286 0.00714286 0.00714286 0.04166667
 0.         0.         0.         0.         0.00403642 0.
 0.         0.         0.0625     0.02083333 0.00362584 0.00714286
 0.08333333 0.00714286 0.         0.         0.00305363 0.
 0.00956217 0.02083333 0.00714286 0.         0.03511905 0.
 0.         0.01428571 0.         0.         0.02142857 0.
 0.14791855 0.01428571 0.         0.         0.         0.02083333
 0.         0.01428571 0.         0.06964286 0.00310644 0.01428571
 0.         0.05250648 0.         0.00714286 0.         0.00714286]"
724,879.0,,,279,0.5937801387485819,2024-02-16 17:46:00.745589,2024-02-16 17:46:06.266683,0 days 00:00:05.521094,True,absolute_error,0.0252566141622737,28,0.1930698128872158,19,0.0474671375790626,6,17,RandomForest,90,False,False,COMPLETE,,
723,377.0,579.0,,279,0.5937801387485819,2024-02-16 17:46:00.745589,2024-02-16 17:46:06.266683,0 days 00:00:05.521094,True,absolute_error,0.0252566141622737,28,0.1930698128872158,19,0.0474671375790626,6,17,RandomForest,90,False,False,COMPLETE,"[0.8682795698924731, 0.44565217391304346, 0.5716783216783218, 0.4895104895104895]","[0.04545455 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.125      0.         0.
 0.10606061 0.02272727 0.         0.         0.         0.
 0.         0.08333333 0.         0.         0.         0.
 0.         0.02272727 0.         0.         0.         0.
 0.08522727 0.         0.         0.         0.         0.
 0.25       0.04545455 0.02272727 0.08333333 0.02272727 0.
 0.         0.0625     0.         0.         0.         0.02272727]"
725,633.0,,,33,0.593595219647113,2024-02-16 17:02:42.856710,2024-02-16 17:02:51.317317,0 days 00:00:08.460607,True,absolute_error,0.0248236915590115,10,0.2871958459382301,87,0.0346774764337083,4,11,RandomForest,132,False,False,COMPLETE,,
726,378.0,333.0,,33,0.593595219647113,2024-02-16 17:02:42.856710,2024-02-16 17:02:51.317317,0 days 00:00:08.460607,True,absolute_error,0.0248236915590115,10,0.2871958459382301,87,0.0346774764337083,4,11,RandomForest,132,False,False,COMPLETE,"[0.7795698924731183, 0.5615942028985508, 0.48426573426573427, 0.548951048951049]","[0.02798387 0.         0.         0.00598253 0.         0.04304029
 0.         0.         0.         0.00520833 0.         0.
 0.01958689 0.00771466 0.03563332 0.18944094 0.00641026 0.0056041
 0.01178045 0.02356787 0.01752572 0.         0.         0.00641026
 0.01343297 0.02472527 0.02560036 0.00924529 0.02198875 0.
 0.00171394 0.00740618 0.00305481 0.0295708  0.00215913 0.
 0.06319164 0.0013694  0.01831502 0.01410626 0.01011415 0.03200925
 0.05865885 0.0171131  0.02232143 0.07057005 0.01082191 0.02056186
 0.03029252 0.04278609 0.         0.0197443  0.01282051 0.01041667]"
727,1047.0,,,447,0.5934562749078878,2024-02-16 21:29:04.037555,2024-02-16 21:29:20.459404,0 days 00:00:16.421849,True,absolute_error,0.005864652852043,33,0.1821957579830687,17,0.0475974027417526,15,16,RandomForest,98,False,False,COMPLETE,"[0.8091397849462366, 0.5, 0.5646853146853148, 0.5]","[0.05  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.05  0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.175 0.    0.125 0.    0.    0.    0.    0.05  0.05  0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
728,1063.0,,,463,0.5934146936513697,2024-02-16 21:31:52.150250,2024-02-16 21:32:09.294731,0 days 00:00:17.144481,True,absolute_error,0.0063466457547585,23,0.1465102087779853,17,0.0475073193617782,5,16,RandomForest,105,False,False,COMPLETE,"[0.8629032258064516, 0.40760869565217395, 0.5611888111888113, 0.541958041958042]","[0.04166667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.22916667 0.         0.         0.         0.         0.
 0.         0.0625     0.         0.         0.         0.
 0.         0.04166667 0.         0.         0.         0.
 0.10416667 0.         0.         0.         0.         0.
 0.25       0.         0.04166667 0.125      0.         0.
 0.         0.0625     0.         0.         0.         0.04166667]"
729,991.0,,,391,0.5933694344458721,2024-02-16 21:23:16.013168,2024-02-16 21:23:22.708985,0 days 00:00:06.695817,True,absolute_error,0.0217948515717846,33,0.1873889692885483,17,0.0407215172117335,6,20,RandomForest,111,False,False,COMPLETE,"[0.8172043010752689, 0.40942028985507245, 0.5751748251748252, 0.5716783216783218]","[0.03947368 0.         0.         0.         0.0293339  0.015625
 0.         0.         0.         0.         0.05       0.
 0.         0.         0.         0.096875   0.015625   0.
 0.09128289 0.01315789 0.         0.         0.         0.
 0.01315789 0.09375    0.         0.         0.02631579 0.
 0.         0.01315789 0.         0.         0.02124245 0.
 0.0866878  0.         0.015625   0.01315789 0.         0.065625
 0.1        0.02631579 0.01315789 0.078125   0.01315789 0.02069834
 0.         0.0221362  0.         0.01315789 0.         0.01315789]"
730,379.0,192.0,293.0,293,0.5933293856680953,2024-02-15 23:18:46.467359,2024-02-15 23:18:54.614361,0 days 00:00:08.147002,True,absolute_error,0.0348158140014301,44,0.0242084069045626,33,0.0508647615244048,19,16,RandomForest,186,False,False,COMPLETE,"[0.7526881720430108, 0.5, 0.6206293706293706, 0.5]","[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.    0.
 0.375 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
1257,,,,57,0.5933199864651477,2024-02-17 13:14:38.617024,2024-02-17 13:14:43.376565,0 days 00:00:04.759541,True,absolute_error,0.09024695401751397,6,0.07695153106159566,61,0.05598104033112827,1,6,RandomForest,96,False,False,COMPLETE,"[0.8225806451612903, 0.5, 0.5506993006993008, 0.5]","[0.1   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.125 0.    0.025 0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.05  0.    0.    0.    0.
 0.175 0.025 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]"
731,960.0,,,360,0.5930312674702577,2024-02-16 21:19:38.353911,2024-02-16 21:19:44.761322,0 days 00:00:06.407411,True,absolute_error,0.035036984827895,29,0.2224440178503003,19,0.0487012215973784,4,17,RandomForest,129,False,False,COMPLETE,"[0.8064516129032258, 0.4782608695652174, 0.5454545454545455, 0.541958041958042]","[0.01666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01666667 0.         0.         0.375      0.         0.01666667
 0.17291667 0.01666667 0.         0.         0.         0.
 0.         0.03125    0.         0.         0.         0.
 0.         0.01666667 0.         0.         0.00805794 0.
 0.08125    0.01666667 0.         0.         0.         0.
 0.         0.01666667 0.01666667 0.125      0.01666667 0.00860873
 0.         0.03125    0.         0.         0.         0.01666667]"
